NĂM,NGÀY,THÁNG,TUẦN,CỬA HÀNG,KÊNH BÁN HÀNG,SỐ LƯỢNG ĐƠN HÀNG,CHIẾT KHẤU,GIẢM GIÁ,DOANH THU,THỰC NHẬN,TRUNG BÌNH ĐƠN HÀNG,CHI PHÍ QUẢNG CÁO,THUẾ
2025,22/05/2025,5,3,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,5,105.588,107.000,635.000,421.980,84.396,432,
2025,22/05/2025,5,3,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,7,116.190,19.000,600.000,331.430,47.347,,
2025,22/05/2025,5,3,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,5,71.290,67.500,424.000,284.346,56.869,,
2025,22/05/2025,5,3,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,GrabFood,5,69.591,65.000,413.000,278.301,55.660,108,
2025,22/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,ShopeeFood,5,118.570,184.000,485.000,225.750,45.150,,
2025,22/05/2025,5,3,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,ShopeeFood,5,63.250,74.000,327.000,189.750,37.950,,
2025,22/05/2025,5,3,PHUCTEA148 - LÊ LỢI LAI VUNG,Hoả Tốc 247,3,12.285,,189.000,176.715,58.905,,
2025,22/05/2025,5,3,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,VILL,3,18.400,,184.000,165.600,55.200,,
2025,22/05/2025,5,3,PHUCTEA151 - BÌNH SƠN LONG THÀNH,GrabFood,1,45.996,35.000,265.000,159.596,159.596,24.408,
2025,22/05/2025,5,3,BURGER VIỆT - 200 TRẦN HƯNG ĐẠO,GrabFood,4,41.796,81.000,290.000,159.482,39.871,7.722,
2025,22/05/2025,5,3,PHUCTEA130 - THỦ ĐỨC,GrabFood,2,49.234,114.000,311.000,129.055,64.528,18711,
2025,22/05/2025,5,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,1,13.500,,135.000,121.500,121.500,,
2025,22/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,ShopeeFood,3,48.430,49.000,216.000,118.570,39.523,,
2025,22/05/2025,5,3,PHUCTEA023 - TRẢNG DÀI,ShopeeFood,3,33.800,,130.000,96.200,32.067,,
2025,22/05/2025,5,3,PHUCTEA153 - HỒ THỊ THƯỞNG THỚI LAI,Hoả Tốc 247,2,4.450,,89.000,84.550,42.275,,
2025,22/05/2025,5,3,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,2,4.350,,87.000,82.650,41.325,,
2025,22/05/2025,5,3,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,1,26.242,0,105.000,78.758,78.758,,
2025,22/05/2025,5,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,2,6.688,,76.000,69.312,34.656,,
2025,22/05/2025,5,3,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,GrabFood,2,15.098,13.500,89.000,60.402,30.201,,
2025,22/05/2025,5,3,PHUCTEA028 - HỒNG NGỰ,Godi,1,2.945,,58.900,55.955,55.955,,
2025,22/05/2025,5,3,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,13.750,15.000,70.000,41.250,41.250,,
2025,22/05/2025,5,3,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,1,3.000,,25.000,22.000,22.000,,
2025,22/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,GrabFood,5,80.092,82.500,483.000,309.878,61.976,10.530,
2025,22/05/2025,5,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,4,64.500,67.000,325.000,193.500,48.375,,
2025,22/05/2025,5,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,5,42.894,35.500,250.000,164.100,32.820,7.506,
2025,22/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,3,30.000,16.000,136.000,90.000,30.000,,
2025,23/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,GrabFood,14,411.872,426.000,2.074.000,1.086.084,77.577,150044,
2025,23/05/2025,5,3,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,GrabFood,18,250.377,420.000,1.672.000,999.139,55.508,2.484,
2025,23/05/2025,5,3,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,7,209.379,40.000,1.087.000,745.419,106.488,92.202,
2025,23/05/2025,5,3,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,7,160.784,132.000,936.000,642.136,91.734,1080,
2025,23/05/2025,5,3,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,8,156.182,138.000,919.000,624.494,78.062,324,
2025,23/05/2025,5,3,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,ShopeeFood,10,173.750,176.000,871.000,521.250,52.125,,
2025,23/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,GrabFood,7,159.198,120.000,757.000,475.210,67.887,2.592,
2025,23/05/2025,5,3,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,VILL,4,48.000,,482.000,434.000,108.500,,
2025,23/05/2025,5,3,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,7,102.787,95.000,609.000,410.673,58.668,540,
2025,23/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,ShopeeFood,4,167.185,110.500,687.000,409.315,102.329,,
2025,23/05/2025,5,3,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,GrabFood,4,71.992,87.000,447.000,287.576,71.894,432,
2025,23/05/2025,5,3,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,2,62.694,49.500,363.000,250.806,125.403,,
2025,23/05/2025,5,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,2,18.216,,207.000,188.784,94.392,,
2025,23/05/2025,5,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,3,20.700,,207.000,186.300,62.100,,
2025,23/05/2025,5,3,PHUCTEA023 - TRẢNG DÀI,ShopeeFood,1,54.080,,208.000,153.920,153.920,,
2025,23/05/2025,5,3,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,2,32.500,16.000,146.000,97.500,48.750,,
2025,23/05/2025,5,3,PHUCTEA068 - HÀ LAM,Hoả Tốc 247,2,9.500,,95.000,85.500,42.750,,
2025,23/05/2025,5,3,PHUCTEA095 - CÁI TẮC,Hoả Tốc 247,1,9.200,,92.000,82.800,82.800,,
2025,23/05/2025,5,3,PHUCTEA153 - HỒ THỊ THƯỞNG THỚI LAI,Hoả Tốc 247,1,3.750,,75.000,71.250,71.250,,
2025,23/05/2025,5,3,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,2,6.000,,50.000,44.000,22.000,,
2025,23/05/2025,5,3,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,1,1.500,,30.000,28.500,28.500,,
2025,23/05/2025,5,3,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,1,8.750,,35.000,26.250,26.250,,
2025,23/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,ShopeeFood,1,7.250,5.000,34.000,21.750,21.750,,
2025,23/05/2025,5,3,BURGER VIỆT - 200 TRẦN HƯNG ĐẠO,GrabFood,1,6.899,11.500,46.000,20.095,20.095,7.506,
2025,23/05/2025,5,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,5,75.491,123.500,501.000,301.685,60.337,324,
2025,23/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,GrabFood,4,69.592,87.000,435.000,277.868,69.467,540,
2025,23/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,5,74.500,104.000,402.000,223.500,44.700,,
2025,24/05/2025,5,3,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,GrabFood,25,397.663,609.500,2.598.000,1.588.893,63.556,1.944,
2025,24/05/2025,5,3,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,ShopeeFood,14,425.250,309.000,1.527.000,913.500,65.250,,
2025,24/05/2025,5,3,PHUCTEA023 - TRẢNG DÀI,ShopeeFood,1,31.200,,120.000,888.000,888.000,,
2025,24/05/2025,5,3,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,11,223.177,13.000,1.129.000,769.887,69.990,122.936,
2025,24/05/2025,5,3,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,GrabFood,7,146.184,112.000,843.000,584.492,83.499,324,
2025,24/05/2025,5,3,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,8,144.484,154.500,877.000,577.260,72.158,756,
2025,24/05/2025,5,3,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,6,126.985,117.000,752.000,507.367,84.561,648,
2025,24/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,GrabFood,6,115.214,132.000,593.000,343.086,57.181,2700,
2025,24/05/2025,5,3,PHUCTEA130 - THỦ ĐỨC,GrabFood,2,83.348,91.500,425.000,235.923,117.962,14229,
2025,24/05/2025,5,3,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,2,11.950,,239.000,227.050,113.525,,
2025,24/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,ShopeeFood,3,67.500,110.000,380.000,202.500,67.500,,
2025,24/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,GrabFood,6,128.459,185.000,699.000,193.269,32.212,192272,
2025,24/05/2025,5,3,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,4,46.695,42.500,276.000,186.049,46.512,756,
2025,24/05/2025,5,3,PHUCTEA068 - HÀ LAM,Hoả Tốc 247,2,17.000,,170.000,153.000,76.500,,
2025,24/05/2025,5,3,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,2,36.297,32.500,214.000,144.987,72.494,216,
2025,24/05/2025,5,3,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,VILL,2,48.000,,191.000,143.000,71.500,,
2025,24/05/2025,5,3,BURGER VIỆT - 200 TRẦN HƯNG ĐẠO,GrabFood,2,27.698,38.500,177.000,110.694,55.347,108,
2025,24/05/2025,5,3,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,1,33.239,0,133.000,99.761,99.761,,
2025,24/05/2025,5,3,PHUCTEA095 - CÁI TẮC,Hoả Tốc 247,1,6.110,,94.000,87.890,87.890,,
2025,24/05/2025,5,3,PHUCTEA028 - HỒNG NGỰ,Godi,1,3.900,0,78.000,74.100,74.100,,
2025,24/05/2025,5,3,PHUCTEA151 - BÌNH SƠN LONG THÀNH,GrabFood,1,17.898,22.500,112.000,71.602,71.602,,
2025,24/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,ShopeeFood,1,14.790,11.000,62.000,36.210,36.210,,
2025,24/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,GrabFood,8,159.084,207.500,1.003.000,636.092,79.512,324,
2025,24/05/2025,5,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,8,141.750,152.000,719.000,425.250,53.156,,
2025,24/05/2025,5,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,6,81.293,188.500,595.000,324.667,54.111,540,
2025,24/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,6,77.250,120.000,429.000,231.750,38.625,,
2025,25/05/2025,5,3,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,GrabFood,45,709.432,920.500,4.468.000,2.830.346,62.897,7.722,
2025,25/05/2025,5,3,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,16,247.874,205.500,1.445.000,991.302,61.956,324,
2025,25/05/2025,5,3,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,9,172.881,122.500,987.000,690.755,76.751,864,
2025,25/05/2025,5,3,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,11,199.381,19.000,1.016.000,674.684,61.335,122.935,
2025,25/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,GrabFood,10,218.934,295.000,1.171.000,603.004,60.300,54.062,
2025,25/05/2025,5,3,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,7,128.384,95.000,737.000,513.076,73.297,540,
2025,25/05/2025,5,3,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,GrabFood,8,119.286,102.500,699.000,476.458,59.557,756,
2025,25/05/2025,5,3,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,GrabFood,3,103.589,47.000,565.000,414.411,138.137,,
2025,25/05/2025,5,3,PHUCTEA151 - BÌNH SƠN LONG THÀNH,GrabFood,5,89.790,55.000,504.000,349.436,69.887,9.774,
2025,25/05/2025,5,3,PHUCTEA023 - TRẢNG DÀI,ShopeeFood,2,81.380,,313.000,231.620,115.810,,
2025,25/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,GrabFood,5,73.102,81.500,374.000,216.806,43.361,2.592,
2025,25/05/2025,5,3,PHUCTEA130 - THỦ ĐỨC,GrabFood,5,75.851,127.500,431.000,195.141,39.028,32.508,
2025,25/05/2025,5,3,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,VILL,1,20.900,,209.000,188.100,188.100,,
2025,25/05/2025,5,3,PHUCTEA153 - HỒ THỊ THƯỞNG THỚI LAI,Hoả Tốc 247,3,6.900,,138.000,131.100,43.700,,
2025,25/05/2025,5,3,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,ShopeeFood,3,41.500,36.000,202.000,124.500,41.500,,
2025,25/05/2025,5,3,PHUCTEA028 - HỒNG NGỰ,Godi,2,6.500,,130.000,123.500,61.750,,
2025,25/05/2025,5,3,BURGER VIỆT - 200 TRẦN HƯNG ĐẠO,GrabFood,2,23.798,57.000,176.000,95.094,47.547,108,
2025,25/05/2025,5,3,PHUCTEA148 - LÊ LỢI LAI VUNG,Hoả Tốc 247,1,5.590,,86.000,80.410,80.410,,
2025,25/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,ShopeeFood,2,25.750,32.000,135.000,77.250,38.625,,
2025,25/05/2025,5,3,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,1,19.299,27.500,124.000,77.093,77.093,108,
2025,25/05/2025,5,3,PHUCTEA068 - HÀ LAM,Hoả Tốc 247,1,8.000,,80.000,72.000,72.000,,
2025,25/05/2025,5,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,1,7.500,,75.000,67.500,67.500,,
2025,25/05/2025,5,3,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,2,3.100,,62.000,58.900,29.450,,
2025,25/05/2025,5,3,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,1,13.250,,53.000,39.750,39.750,,
2025,25/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,ShopeeFood,1,12.760,11.000,55.000,31.240,31.240,,
2025,25/05/2025,5,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,1,2.728,,31.000,28.272,28.272,,
2025,25/05/2025,5,3,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,7.500,5.000,35.000,22.500,22.500,,
2025,25/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,GrabFood,8,107.688,129.500,668.000,430.056,53.757,756,
2025,25/05/2025,5,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,6,83.392,108.000,525.000,319.892,53.315,13.716,
2025,25/05/2025,5,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,3,32.500,21.000,151.000,97.500,32.500,,
2025,25/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,1,15.000,15.000,75.000,45.000,45.000,,
2025,26/05/2025,5,4,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,GrabFood,32,646.538,878.000,4.111.000,2.537.106,79.285,49.356,
2025,26/05/2025,5,4,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,8,301.770,49.000,1.558.000,1.073.850,134.231,133.380,
2025,26/05/2025,5,4,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,GrabFood,12,231.775,199.000,1.358.000,926.469,77.206,756,
2025,26/05/2025,5,4,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,13,180.480,140.500,1.043.000,721.264,55.482,756,
2025,26/05/2025,5,4,PHUCTEA152 - VÕ OANH BÌNH THẠNH,GrabFood,9,182.689,242.000,973.000,545.827,60.647,2.484,
2025,26/05/2025,5,4,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,6,124.389,82.000,704.000,496.423,82.737,1.188,
2025,26/05/2025,5,4,PHUCTEA148 - LÊ LỢI LAI VUNG,Hoả Tốc 247,4,28.665,,441.000,412.335,103.084,,
2025,26/05/2025,5,4,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,GrabFood,9,170.697,192.000,875.000,359.127,39.903,153176,
2025,26/05/2025,5,4,PHUCTEA023 - TRẢNG DÀI,ShopeeFood,3,105.040,,404.000,298.960,99.653,,
2025,26/05/2025,5,4,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,ShopeeFood,4,82.500,90.000,420.000,247.500,61.875,,
2025,26/05/2025,5,4,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,1,38.488,11.000,165.000,115.512,115.512,,
2025,26/05/2025,5,4,PHUCTEA130 - THỦ ĐỨC,GrabFood,3,46.235,36.000,221.000,108.336,36.112,30.429,
2025,26/05/2025,5,4,PHUCTEA152 - VÕ OANH BÌNH THẠNH,ShopeeFood,2,33.250,11.000,144.000,99.750,49.875,,
2025,26/05/2025,5,4,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,ShopeeFood,2,38.280,20.000,152.000,93.720,46.860,,
2025,26/05/2025,5,4,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,VILL,1,8.000,,78.000,70.000,70.000,,
2025,26/05/2025,5,4,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,1,16.898,22.500,107.000,67.494,67.494,108,
2025,26/05/2025,5,4,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,1,20.000,5.000,85.000,60.000,60.000,,
2025,26/05/2025,5,4,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,GrabFood,2,14.698,7.500,81.000,58.694,29.347,108,
2025,26/05/2025,5,4,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,2,12.798,5.000,69.000,50.554,25.277,648,
2025,26/05/2025,5,4,BURGER VIỆT - 200 TRẦN HƯNG ĐẠO,GrabFood,1,11.499,12.500,70.000,38.495,38.495,7.506,
2025,26/05/2025,5,4,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,1,1.600,,32.000,30.400,30.400,,
2025,26/05/2025,5,4,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,1,3.000,,33.000,30.000,30.000,,
2025,26/05/2025,5,4,PHUCTEACENTER001 - CẦN THƠ,GrabFood,9,117.388,109.000,696.000,468.856,52.095,756,
2025,26/05/2025,5,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,8,102.191,134.000,645.000,408.377,51.047,432,
2025,26/05/2025,5,4,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,2,20.500,16.000,98.000,61.500,30.750,,
2025,26/05/2025,5,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,1,9.750,5.000,44.000,29.250,29.250,,
2025,27/05/2025,5,4,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,GrabFood,40,617.438,900.500,3.988.000,2.449.866,61.247,20.196,
2025,27/05/2025,5,4,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,8,413.159,174.000,2.240.000,1.651.869,206.484,972,
2025,27/05/2025,5,4,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,ShopeeFood,3,264.000,62.000,1.118.000,792.000,264.000,,
2025,27/05/2025,5,4,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,12,182.382,137.000,1.049.000,729.294,60.775,324,
2025,27/05/2025,5,4,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,GrabFood,7,151.284,129.500,886.000,604.352,86.336,864,
2025,27/05/2025,5,4,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,8,167.183,19.000,855.000,538.274,67.284,130.543,
2025,27/05/2025,5,4,PHUCTEA152 - VÕ OANH BÌNH THẠNH,GrabFood,8,146.077,137.500,722.000,433.671,54.209,4.752,
2025,27/05/2025,5,4,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,GrabFood,8,152.451,215.000,825.000,351.414,43.927,106135,
2025,27/05/2025,5,4,PHUCTEA137 - VĨNH TÂN,GrabFood,1,58.594,0,293.000,234.406,234.406,,
2025,27/05/2025,5,4,PHUCTEA130 - THỦ ĐỨC,GrabFood,3,71.727,30.000,317.000,212.033,70.678,3240,
2025,27/05/2025,5,4,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,3,19.500,,195.000,175.500,58.500,,
2025,27/05/2025,5,4,BURGER VIỆT - 200 TRẦN HƯNG ĐẠO,GrabFood,3,43.796,78.000,297.000,175.096,58.365,108,
2025,27/05/2025,5,4,PHUCTEA068 - HÀ LAM,Hoả Tốc 247,1,18.400,,184.000,165.600,165.600,,
2025,27/05/2025,5,4,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,ShopeeFood,2,64.670,43.000,266.000,158.330,79.165,,
2025,27/05/2025,5,4,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,VILL,1,13.900,,139.000,125.100,125.100,,
2025,27/05/2025,5,4,PHUCTEA152 - VÕ OANH BÌNH THẠNH,ShopeeFood,2,38.250,45.000,198.000,114.750,57.375,,
2025,27/05/2025,5,4,PHUCTEA103 - NGÃ BẢY,Hoả Tốc 247,1,7.840,,112.000,104.160,104.160,,
2025,27/05/2025,5,4,PHUCTEA028 - HỒNG NGỰ,Godi,1,8.712,,99.000,90.288,90.288,,
2025,27/05/2025,5,4,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,2,18.898,7.500,102.000,75.602,37.801,,
2025,27/05/2025,5,4,PHUCTEA153 - HỒ THỊ THƯỞNG THỚI LAI,Hoả Tốc 247,1,3.450,6.000,75.000,65.550,65.550,,
2025,27/05/2025,5,4,BURGER VIỆT - 200 TRẦN HƯNG ĐẠO,ShopeeFood,1,20.000,4.000,84.000,60.000,60.000,,
2025,27/05/2025,5,4,PHUCTEA095 - CÁI TẮC,Hoả Tốc 247,2,4.030,,62.000,57.970,28.985,,
2025,27/05/2025,5,4,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,2,5.368,,61.000,55.632,27.816,,
2025,27/05/2025,5,4,PHUCTEA151 - BÌNH SƠN LONG THÀNH,GrabFood,1,13.699,27.500,96.000,54.801,54.801,,
2025,27/05/2025,5,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,4,86.792,111.000,545.000,346.560,86.640,648,
2025,27/05/2025,5,4,PHUCTEACENTER001 - CẦN THƠ,GrabFood,5,84.992,135.000,560.000,339.144,67.829,864,
2025,27/05/2025,5,4,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,4,76.000,104.000,408.000,228.000,57.000,,
2025,27/05/2025,5,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,5,61.469,80.125,326.000,184.406,36.881,,
2025,28/05/2025,5,4,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,GrabFood,33,579.441,632.500,3.530.000,2.274.967,68.938,43.092,
2025,28/05/2025,5,4,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,12,203.178,192.000,1.208.000,811.850,67.654,972,
2025,28/05/2025,5,4,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,9,184.879,132.500,1.057.000,738.973,82.108,648,
2025,28/05/2025,5,4,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,4,146.486,84.500,817.000,585.906,146.477,108,
2025,28/05/2025,5,4,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,6,167.383,29.000,866.000,546.681,91.114,122.936,
2025,28/05/2025,5,4,PHUCTEA137 - VĨNH TÂN,GrabFood,5,101.390,0,507.000,405.610,81.122,,
2025,28/05/2025,5,4,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,GrabFood,7,140.206,170.000,731.000,339.131,48.447,81663,
2025,28/05/2025,5,4,PHUCTEA023 - TRẢNG DÀI,ShopeeFood,3,118.040,,454.000,335.960,111.987,,
2025,28/05/2025,5,4,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,ShopeeFood,7,100.000,72.000,472.000,300.000,42.857,,
2025,28/05/2025,5,4,PHUCTEA152 - VÕ OANH BÌNH THẠNH,GrabFood,4,88.722,137.000,492.000,261.634,65.409,4.644,
2025,28/05/2025,5,4,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,3,28.000,,280.000,252.000,84.000,,
2025,28/05/2025,5,4,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,GrabFood,5,61.094,82.500,388.000,243.758,48.752,648,
2025,28/05/2025,5,4,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,2,11.600,,232.000,220.400,110.200,,
2025,28/05/2025,5,4,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,ShopeeFood,2,87.725,42.500,345.000,214.775,107.388,,
2025,28/05/2025,5,4,PHUCTEA068 - HÀ LAM,Hoả Tốc 247,1,14.400,,144.000,129.600,129.600,,
2025,28/05/2025,5,4,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,34.250,26.000,163.000,102.750,102.750,,
2025,28/05/2025,5,4,PHUCTEA152 - VÕ OANH BÌNH THẠNH,BeFood,1,24.500,,98.000,73.500,73.500,,
2025,28/05/2025,5,4,PHUCTEA028 - HỒNG NGỰ,Godi,1,3.750,,75.000,71.250,71.250,,
2025,28/05/2025,5,4,PHUCTEA151 - BÌNH SƠN LONG THÀNH,GrabFood,2,19.598,15.000,113.000,70.896,35.448,7506,
2025,28/05/2025,5,4,PHUCTEA103 - NGÃ BẢY,Hoả Tốc 247,2,5.250,,75.000,69.750,34.875,,
2025,28/05/2025,5,4,PHUCTEA130 - THỦ ĐỨC,GrabFood,2,21.743,12.000,99.000,63.097,31.549,2160,
2025,28/05/2025,5,4,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,1,16.995,0,68.000,51.005,51.005,,
